"record_type"	"source_accession_gse"	"source_accession_gsm"	"source_url"	"source_url_status"	"local_raw_relative_path"	"destination_relative_path"	"file_name"	"file_role"	"unpack_method"	"size_bytes_local_reference"	"sha256_local_reference"	"notes"
"raw_source_file"	""	""	""	"local_documentation_not_required"	"raw_visium_new\geo page 616.png"	"raw_visium_new\geo page 616.png"	"geo page 616.png"	"local_documentation"	"not_required_for_public_reconstruction"	"259134"	""	"Local screenshot or note file used during manual curation. Not required to reconstruct Visium inputs."
"raw_source_file"	"GSE190811"	""	""	"local_documentation_not_required"	"raw_visium_new\GSE190811_RAW\geo page 811.png"	"raw_visium_new\GSE190811_RAW\geo page 811.png"	"geo page 811.png"	"local_documentation"	"not_required_for_public_reconstruction"	"268003"	""	"Local screenshot or note file used during manual curation. Not required to reconstruct Visium inputs."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_1938345_11.jpg"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_1938345_11.jpg"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_1938345_11.jpg"	"GSM5732357_A_1938345_11.jpg"	"raw_source"	"download_only"	"59054167"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_1938345_11.jpg.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_1938345_11.jpg.gz"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_1938345_11.jpg.gz"	"GSM5732357_A_1938345_11.jpg.gz"	"raw_source"	"download_only"	"55180850"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_raw_feature_bc_matrix.h5"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_raw_feature_bc_matrix.h5"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_raw_feature_bc_matrix.h5"	"GSM5732357_A_raw_feature_bc_matrix.h5"	"raw_source"	"download_only"	"31010159"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_scalefactors_json.json"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_scalefactors_json.json"	"GSM5732357_A_scalefactors_json.json"	"raw_source"	"download_only"	"157"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_scalefactors_json.json.gz"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_scalefactors_json.json.gz"	"GSM5732357_A_scalefactors_json.json.gz"	"raw_source"	"download_only"	"161"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_hires_image.png"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_hires_image.png"	"GSM5732357_A_tissue_hires_image.png"	"raw_source"	"download_only"	"15248039"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_hires_image.png.gz"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_hires_image.png.gz"	"GSM5732357_A_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"15252269"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_positions_list.csv"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_positions_list.csv"	"GSM5732357_A_tissue_positions_list.csv"	"raw_source"	"download_only"	"191807"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732357"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732357/suppl/GSM5732357_A_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_positions_list.csv.gz"	"raw_visium_new\GSE190811_RAW\GSM5732357_A_tissue_positions_list.csv.gz"	"GSM5732357_A_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"68115"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_1938529_9.jpg"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_1938529_9.jpg"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_1938529_9.jpg"	"GSM5732358_B_1938529_9.jpg"	"raw_source"	"download_only"	"74106928"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_1938529_9.jpg.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_1938529_9.jpg.gz"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_1938529_9.jpg.gz"	"GSM5732358_B_1938529_9.jpg.gz"	"raw_source"	"download_only"	"71933155"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_raw_feature_bc_matrix.h5"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_raw_feature_bc_matrix.h5"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_raw_feature_bc_matrix.h5"	"GSM5732358_B_raw_feature_bc_matrix.h5"	"raw_source"	"download_only"	"36372569"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_scalefactors_json.json"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_scalefactors_json.json"	"GSM5732358_B_scalefactors_json.json"	"raw_source"	"download_only"	"167"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_scalefactors_json.json.gz"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_scalefactors_json.json.gz"	"GSM5732358_B_scalefactors_json.json.gz"	"raw_source"	"download_only"	"164"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_hires_image.png"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_hires_image.png"	"GSM5732358_B_tissue_hires_image.png"	"raw_source"	"download_only"	"17701143"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_hires_image.png.gz"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_hires_image.png.gz"	"GSM5732358_B_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"17706597"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_positions_list.csv"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_positions_list.csv"	"GSM5732358_B_tissue_positions_list.csv"	"raw_source"	"download_only"	"191750"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732358"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732358/suppl/GSM5732358_B_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_positions_list.csv.gz"	"raw_visium_new\GSE190811_RAW\GSM5732358_B_tissue_positions_list.csv.gz"	"GSM5732358_B_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"65909"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_2000752_23.jpg"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_2000752_23.jpg"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_2000752_23.jpg"	"GSM5732359_C_2000752_23.jpg"	"raw_source"	"download_only"	"81195517"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_2000752_23.jpg.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_2000752_23.jpg.gz"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_2000752_23.jpg.gz"	"GSM5732359_C_2000752_23.jpg.gz"	"raw_source"	"download_only"	"78752073"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_raw_feature_bc_matrix.h5"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_raw_feature_bc_matrix.h5"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_raw_feature_bc_matrix.h5"	"GSM5732359_C_raw_feature_bc_matrix.h5"	"raw_source"	"download_only"	"42472307"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_scalefactors_json.json"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_scalefactors_json.json"	"GSM5732359_C_scalefactors_json.json"	"raw_source"	"download_only"	"166"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_scalefactors_json.json.gz"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_scalefactors_json.json.gz"	"GSM5732359_C_scalefactors_json.json.gz"	"raw_source"	"download_only"	"164"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_hires_image.png"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_hires_image.png"	"GSM5732359_C_tissue_hires_image.png"	"raw_source"	"download_only"	"18087946"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_hires_image.png.gz"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_hires_image.png.gz"	"GSM5732359_C_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"18093051"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_positions_list.csv"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_positions_list.csv"	"GSM5732359_C_tissue_positions_list.csv"	"raw_source"	"download_only"	"191808"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732359"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732359/suppl/GSM5732359_C_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_positions_list.csv.gz"	"raw_visium_new\GSE190811_RAW\GSM5732359_C_tissue_positions_list.csv.gz"	"GSM5732359_C_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"64137"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_2000910_33.jpg"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_2000910_33.jpg"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_2000910_33.jpg"	"GSM5732360_D_2000910_33.jpg"	"raw_source"	"download_only"	"71896727"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_2000910_33.jpg.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_2000910_33.jpg.gz"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_2000910_33.jpg.gz"	"GSM5732360_D_2000910_33.jpg.gz"	"raw_source"	"download_only"	"68927560"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_raw_feature_bc_matrix.h5"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_raw_feature_bc_matrix.h5"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_raw_feature_bc_matrix.h5"	"GSM5732360_D_raw_feature_bc_matrix.h5"	"raw_source"	"download_only"	"40363675"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_scalefactors_json.json"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_scalefactors_json.json"	"GSM5732360_D_scalefactors_json.json"	"raw_source"	"download_only"	"155"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_scalefactors_json.json.gz"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_scalefactors_json.json.gz"	"GSM5732360_D_scalefactors_json.json.gz"	"raw_source"	"download_only"	"160"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_hires_image.png"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_hires_image.png"	"GSM5732360_D_tissue_hires_image.png"	"raw_source"	"download_only"	"16846708"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_hires_image.png.gz"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_hires_image.png.gz"	"GSM5732360_D_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"16851227"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_positions_list.csv"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_positions_list.csv"	"GSM5732360_D_tissue_positions_list.csv"	"raw_source"	"download_only"	"191923"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE190811"	"GSM5732360"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5732nnn/GSM5732360/suppl/GSM5732360_D_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_positions_list.csv.gz"	"raw_visium_new\GSE190811_RAW\GSM5732360_D_tissue_positions_list.csv.gz"	"GSM5732360_D_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"61111"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	""	""	"local_documentation_not_required"	"raw_visium_new\GSE250521_RAW\geo page 521.png"	"raw_visium_new\GSE250521_RAW\geo page 521.png"	"geo page 521.png"	"local_documentation"	"not_required_for_public_reconstruction"	"245997"	""	"Local screenshot or note file used during manual curation. Not required to reconstruct Visium inputs."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_barcodes.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_barcodes.tsv.gz"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_barcodes.tsv.gz"	"GSM7980864_PTC-1_visium_barcodes.tsv.gz"	"raw_source"	"download_only"	"13230"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/barcodes.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_barcodes.tsv\barcodes.tsv"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_barcodes.tsv\barcodes.tsv"	"barcodes.tsv"	"raw_source"	"download_only"	"43130"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_features.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_features.tsv"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_features.tsv"	"GSM7980864_PTC-1_visium_features.tsv"	"raw_source"	"download_only"	"1479171"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_features.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_features.tsv.gz"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_features.tsv.gz"	"GSM7980864_PTC-1_visium_features.tsv.gz"	"raw_source"	"download_only"	"333437"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_matrix.mtx"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_matrix.mtx"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_matrix.mtx"	"GSM7980864_PTC-1_visium_matrix.mtx"	"raw_source"	"download_only"	"45780677"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_matrix.mtx.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_matrix.mtx.gz"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_matrix.mtx.gz"	"GSM7980864_PTC-1_visium_matrix.mtx.gz"	"raw_source"	"download_only"	"13984901"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_scalefactors_json.json"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_scalefactors_json.json"	"GSM7980864_PTC-1_visium_scalefactors_json.json"	"raw_source"	"download_only"	"166"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_scalefactors_json.json.gz"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_scalefactors_json.json.gz"	"GSM7980864_PTC-1_visium_scalefactors_json.json.gz"	"raw_source"	"download_only"	"180"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_hires_image.png"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_hires_image.png"	"GSM7980864_PTC-1_visium_tissue_hires_image.png"	"raw_source"	"download_only"	"12692602"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_hires_image.png.gz"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_hires_image.png.gz"	"GSM7980864_PTC-1_visium_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"12696537"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_positions_list.csv"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_positions_list.csv"	"GSM7980864_PTC-1_visium_tissue_positions_list.csv"	"raw_source"	"download_only"	"188008"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980864"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz"	"raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz"	"GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"65122"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980868"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980868/suppl/GSM7980868_LPTC-1_visium_barcodes.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980868_LPTC-1_visium_barcodes.tsv"	"raw_visium_new\GSE250521_RAW\GSM7980868_LPTC-1_visium_barcodes.tsv"	"GSM7980868_LPTC-1_visium_barcodes.tsv"	"raw_source"	"download_only"	"28880"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE250521"	"GSM7980868"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980868/suppl/GSM7980868_LPTC-1_visium_barcodes.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE250521_RAW\GSM7980868_LPTC-1_visium_barcodes.tsv.gz"	"raw_visium_new\GSE250521_RAW\GSM7980868_LPTC-1_visium_barcodes.tsv.gz"	"GSM7980868_LPTC-1_visium_barcodes.tsv.gz"	"raw_source"	"download_only"	"8964"	""	"Candidate URL inferred from GSM accession when available."
